HOLX,-2,3890,0,8600,0,0051956521739130434782608696
HOMB,-0,6207,0,8687,0,0674158695652173913043478261
HON,-1,9496,2,8792,0,0462665217391304347826086957
HOV,-0,2000,0,2800,-0,0086739130434782608695652174
HP,-1,6100,1,9108,0,1594321739130434782608695652
HPP,-0,2671,0,5254,-0,0014786956521739130434782609
HPT,-1,1098,0,6792,0,0127797826086956521739130435
HR,-0,6108,0,5465,0,0028147826086956521739130435
HRB,-1,0937,1,0425,0,0130663043478260869565217391
HRC,-0,9062,1,1234,0,1209276086956521739130434783
HRI,-62,2500,15,7500,-1,3265217391304347826086956522
HRL,-0,4207,0,4829,0,0043130434782608695652173913
HRS,-1,0040,3,0119,0,1152613043478260869565217391
HRTX,-0,6000,1,0600,0,0695652173913043478260869565
HSC,-0,5383,1,2034,0,0215860869565217391304347826
HSIC,-1,2550,1,0150,0,087380434782608695652173913
HSII,-0,4796,0,5240,0,0336934782608695652173913043
HSKA,-0,5300,1,1640,0,0316739130434782608695652174
HST,-0,3752,0,4323,0,0127856521739130434782608696
HSTM,-2,0335,2,5515,-0,0496510869565217391304347826
HSY,-2,4235,2,6899,0,100899565217391304347826087
HT,-0,5212,0,6438,0,0101165217391304347826086957
HTA,-0,8482,0,7038,-0,0097684782608695652173913043
HTBI,-0,2100,0,1900,-0,0063913043478260869565217391
HTBK,-0,2167,0,3554,0,0156476086956521739130434783
HTH,-0,5581,2,3595,0,047415
HTLD,-0,1964,2,9062,0,0716982608695652173913043478
HTLF,-1,1457,0,7982,-0,0247456521739130434782608696
HTZ,-16,4963,4,1737,-0,3515308695652173913043478261
HUBG,-2,2600,1,0000,-0,0449130434782608695652173913
HUM,-2,6863,2,4640,-0,0616202173913043478260869565
HUN,-0,5655,1,1752,0,0857469565217391304347826087
HURC,-1,3316,0,9702,-0,0326063043478260869565217391
HURN,-2,1900,1,9300,0,1997826086956521739130434783
HVT,-0,7011,2,0208,0,0919332608695652173913043478
HWC,-0,5410,1,1170,0,0290639130434782608695652174
HWKN,-1,1203,0,7769,-0,0281767391304347826086956522
HXL,-0,9192,1,2772,0,0980658695652173913043478261
HY,-8,0654,4,4419,-0,1587143478260869565217391304
HZNP,-0,3850,1,1200,0,043369565217391304347826087
HZO,-0,4800,1,3500,0,102869565217391304347826087
I,-0,9000,0,7900,-0,1096956521739130434782608696
IAC,-4,7080,1,8602,0,091695
IART,-1,4300,0,8400,0,0514021739130434782608695652
IBCP,-0,3553,0,6377,0,0210060869565217391304347826
IBKC,-1,1232,2,6451,0,143494565217391304347826087
IBKR,-0,3119,0,9735,0,1223326086956521739130434783
IBM,-10,0546,4,0303,-0,1748817391304347826086956522
IBOC,-0,4193,1,3401,0,0604608695652173913043478261
IBTX,-0,5790,1,4476,0,1261715217391304347826086957
ICE,-0,9545,1,0903,0,0882786956521739130434782609
ICFI,-2,1072,1,3021,-0,0221293478260869565217391304
ICPT,-4,8000,7,7900,0,0297608695652173913043478261
ICUI,-4,3800,3,8500,-0,1708043478260869565217391304
IDA,-0,8577,1,3688,0,0820586956521739130434782609
IDCC,-2,7462,3,6947,-0,0864289130434782608695652174
IDRA,-2,4000,3,8400,0,0417391304347826086956521739
IDTI,-0,5100,1,0990,0,018369565217391304347826087
IDXX,-1,3700,1,5450,0,1089130434782608695652173913
IESC,-0,6200,0,6506,0,0128260869565217391304347826
IEX,-1,2400,1,6129,0,1635426086956521739130434783
IFF,-1,4368,2,2696,0,1323713043478260869565217391
IGT,-2,0621,0,7468,-0,0632382608695652173913043478
IHC,-0,6792,0,7763,-0,012320434782608695652173913
III,-0,2507,0,2025,-0,0045469565217391304347826087
IIIN,-0,4248,0,8224,0,0144830434782608695652173913
IIN,-0,3500,0,6800,0,0249783653846153846153846154
IIVI,-1,3100,0,4300,-0,0818478260869565217391304348
ILMN,-3,0500,8,2900,0,2280434782608695652173913043
IMAX,-2,4400,1,3900,0,0351086956521739130434782609
IMGN,-3,1400,1,4100,-0,0747608695652173913043478261
IMH,-0,5400,0,2300,-0,087655434782608695652173913
IMKTA,-0,7850,0,8671,-0,0108536956521739130434782609
IMMR,-0,5100,1,0100,-0,030130434782608695652173913
IMMU,-0,8000,0,6100,-0,0543913043478260869565217391
IMPV,-2,6300,8,0100,-0,1922826086956521739130434783
INAP,-1,2400,1,9200,0,0354782608695652173913043478
INBK,-5,5114,1,7289,-0,1196889130434782608695652174
INCY,-2,6400,3,0480,0,1750
INDB,-0,6758,1,0002,-0,0028521739130434782608695652
INFN,-1,0400,0,5600,-0,0446086956521739130434782609
INGR,-3,8655,1,4587,0,1022397826086956521739130435
INN,-0,1926,0,1926,-0,0055513043478260869565217391
INO,-0,8400,0,6000,-0,0565391304347826086956521739
INSM,-1,5500,1,4200,-0,0140
INSY,-2,4833,1,6433,0,0558219565217391304347826087
INT,-1,4111,1,2164,0,0198134782608695652173913043
INTC,-0,3704,0,4394,0,0287106521739130434782608696
INTL,-0,5200,0,6200,0,0074130434782608695652173913
INTU,-0,6367,1,0738,0,1616908695652173913043478261
INVA,-1,7400,2,1900,-0,117880434782608695652173913
INWK,-3,8500,0,2800,-0,1093043478260869565217391304
IO,-14,8500,6,9000,-0,3622826086956521739130434783
IONS,-2,6400,4,4700,0,0295434782608695652173913043
IOSP,-1,6099,1,7503,0,0003865217391304347826086957
IP,-1,5519,0,9311,-0,0945423913043478260869565217
IPAR,-0,9248,1,9675,0,1795882608695652173913043478
IPG,-0,7441,0,4465,0,0022134782608695652173913043
IPGP,-6,1700,2,9700,0,2173913043478260869565217391
IPHI,-0,8000,0,8400,0,0062826086956521739130434783
IPHS,-3,6021,1,0547,-0,07039
IPI,-0,6900,1,5200,-0,0020
IQV,-1,4300,1,4400,-0,0026956521739130434782608696
IR,-1,6646,3,0290,0,0662886956521739130434782609
IRBT,-2,0800,2,8100,-0,1050
IRDM,-0,8200,0,2750,-0,0353260869565217391304347826
IRET,-0,1331,0,3255,0,0028884782608695652173913043
IRM,-0,6022,0,6296,-0,002079565217391304347826087
IRT,-0,1011,0,1153,0,0072307860262008733624454148
IRWD,-0,7400,0,4800,-0,0988646288209606986899563319
ISBC,-0,2801,1,2289,0,0510683406113537117903930131
ISCA,-1,1219,0,9888,0,044967467248908296943231441
ISRG,-7,5353,5,5700,0,1573718340611353711790393013
ISRL,-5,4700,11,1300,0,5881131004366812227074235808
IT,-1,1600,2,4200,0,123733624454148471615720524
ITG,-1,2235,0,9958,0,0401253275109170305676855895
ITGR,-1,0800,2,5700,0,1124890829694323144104803493
ITI,-0,0700,0,1000,0,0064847161572052401746724891
ITIC,-1,6377,1,4536,0,0671971615720524017467248908
ITRI,-2,9100,1,2600,0,0723580786026200873362445415
ITT,-0,7176,2,5965,0,1302096069868995633187772926
ITW,-1,3477,2,0713,0,099217030567685589519650655
IVC,-0,3644,1,6938,0,137016375545851528384279476
IVR,-0,7640,0,3372,-0,0066021834061135371179039301
IVZ,-1,8890,1,4909,0,0338410480349344978165938865
JACK,-1,0842,0,8785,0,0791
JAZZ,-5,1900,8,7600,0,4535807860262008733624454148
JBHT,-1,7607,1,7702,-0,0395179039301310043668122271
JBL,-2,2157,0,4283,-0,0674262008733624454148471616
JBLU,-0,2900,0,5200,0,0496288209606986899563318777
JBSS,-0,4969,0,8596,0,0535716157205240174672489083
JBT,-0,4042,0,8372,0,0778235807860262008733624454
JCI,-0,6386,0,9204,0,0510401746724890829694323144
JCOM,-5,4650,1,4410,-0,0786779475982532751091703057
JCP,-1,7800,0,6400,-0,122816593886462882096069869
JEC,-1,2770,1,2181,0,1094912663755458515283842795
JEF,-0,5812,0,6656,-0,0023558951965065502183406114
JJSF,-1,5537,1,8719,0,1051200873362445414847161572
JKHY,-0,7670,1,8708,0,1068980349344978165938864629
JLL,-2,5976,10,2635,0,1745742358078602620087336245
JNJ,-0,9936,1,5863,0,0900982532751091703056768559
JNPR,-1,2450,0,9124,-0,0412895196506550218340611354
JOE,-1,0600,2,8600,-0,0456768558951965065502183406
JOUT,-0,6929,0,6264,0,019516157205240174672489083
JPM,-1,1791,2,0476,0,0259052401746724890829694323
JWN,-0,8953,1,3692,0,1086591703056768558951965066
K,-1,0949,0,9052,0,0329965065502183406113537118
KAI,-1,1023,1,2379,0,111982532751091703056768559
KALU,-5,0948,1,1882,-0,0892185589519650655021834061
KAMN,-1,1034,0,7881,0,0304179039301310043668122271
KAR,-0,8862,0,6603,0,0210574235807860262008733624
KBAL,-0,6659,0,5050,0,0495541484716157205240174672
KBH,-1,0388,1,3786,-0,017982751091703056768558952
KBR,-1,7828,0,9508,0,0461128820960698689956331878
KDP,-0,0849,0,1813,0,0104286026200873362445414847
KELYA,-0,7992,1,0719,0,0490598253275109170305676856
KEM,-0,2500,0,5000,0,0380131004366812227074235808
KERX,-1,0850,2,0790,0,0875349344978165938864628821
KEX,-2,5500,3,2400,0,140917030567685589519650655
KEY,-0,4161,0,4958,0,0197347161572052401746724891
KEYW,-0,8000,0,7100,-0,0268122270742358078602620087
KFRC,-0,4425,2,0772,0,0649917030567685589519650655
KFY,-0,3258,0,7475,0,0551371179039301310043668122
KIM,-0,3973,0,4947,0,0091382096069868995633187773
KINS,-0,1509,0,1686,-0,0027753180661577608142493639
KIRK,-0,5475,0,8306,0,0060842794759825327510917031
KLAC,-1,4093,1,2139,0,0497231441048034934497816594
KMB,-1,4948,3,5364,0,2576045851528384279475982533
KMG,-2,0059,1,1057,-0,1016530567685589519650655022
KMI,-0,4687,1,2663,0,0053131004366812227074235808
KMPR,-0,6837,1,2595,0,0750257641921397379912663755
KMT,-1,0169,1,1150,0,0241253275109170305676855895
KMX,-1,9900,1,7800,-0,0307860262008733624454148472
KNL,-0,4204,0,5167,0,0235209606986899563318777293
KNX,-0,9527,1,6845,0,0557366812227074235807860262
KO,-0,6558,0,6814,0,0266731441048034934497816594
KOP,-1,5665,3,6261,0,1607727074235807860262008734
KOPN,-0,4000,0,3500,0,0001746724890829694323144105
KORS,-3,4100,4,3500,0,1843886462882096069868995633
KOS,-0,2400,0,3100,-0,010349344978165938864628821
KR,-0,5147,0,4730,0,029716157205240174672489083
KRA,-0,6200,0,9800,0,0502620087336244541484716157
KRC,-1,1674,1,4724,0,0236279475982532751091703057
KRG,-1,4186,0,8827,0,055300436681222707423580786
KRNY,-0,1950,0,5460,0,0278203056768558951965065502
KRO,-0,3182,0,7218,-0,0175419213973799126637554585
KS,-1,6038,2,9325,0,024167467248908296943231441
KSS,-1,2600,1,4922,0,1348316593886462882096069869
KSU,-1,9024,3,9266,0,3102788209606986899563318777
KTOS,-0,8800,0,3900,-0,0365720524017467248908296943
KVHI,-0,6000,0,6000,-0,0058928571428571428571428571
KW,-0,4070,0,3982,0,0227455357142857142857142857
KWR,-3,2250,2,4446,0,1964131696428571428571428571
L,-0,8075,1,5765,0,0221433035714285714285714286
LABL,-0,9527,1,3653,0,1290207589285714285714285714
LAD,-5,4226,2,6303,-0,1737022321428571428571428571
LAMR,-0,6358,1,8120,0,1028321428571428571428571429
LANC,-2,2893,1,6689,0,1349348214285714285714285714
LAND,-0,4762,0,5751,-0,0007136160714285714285714286
LAWS,-0,5600,0,5900,0,0359151785714285714285714286
LAZ,-0,6536,1,5351,0,0390022321428571428571428571
LB,-1,7968,1,0256,0,0755616071428571428571428571
LBAI,-0,2837,0,4536,0,0138752232142857142857142857
LCI,-2,9200,3,3400,0,2125892857142857142857142857
LCII,-0,7328,1,8365,0,2300808035714285714285714286
LCNB,-2,1990,0,7330,-0,0648982142857142857142857143
LCUT,-0,7215,0,7689,-0,0140526785714285714285714286
LDL,-0,6800,0,8100,0,0111830357142857142857142857
LDOS,-134,9146,123,3520,-0,2249279017857142857142857143
LEA,-1,5432,1,7325,0,1762069196428571428571428571
LECO,-1,3479,2,4648,0,0842138392857142857142857143
LEG,-0,5445,0,4494,-0,0301515625
LEN,-1,3987,2,2063,-0,0391504464285714285714285714
LFUS,-1,7932,3,7009,0,1255482142857142857142857143
LGND,-3,5600,5,4020,0,0336383928571428571428571429
LH,-2,3500,1,6700,0,1029464285714285714285714286
LHCG,-1,5400,1,0500,-0,0644419642857142857142857143
LHO,-0,5688,1,0916,0,0482779017857142857142857143
LII,-2,0806,2,1090,0,161478125
LIND,-0,0900,0,0500,-0,0066666666666666666666666667
LION,-0,3718,0,7346,0,0380723214285714285714285714
LJPC,-1,5000,2,3000,0,1216517857142857142857142857
LKFN,-0,4829,0,5826,0,0429895089285714285714285714
LKQ,-1,0400,1,7600,-0,01125
LL,-5,8300,5,1700,0,1580580357142857142857142857
LLEX,-2,9000,1,9000,-0,1069196428571428571428571429
LLL,-1,2880,1,4694,0,1266395089285714285714285714
LLNW,-0,0600,0,1300,-0,0004910714285714285714285714
LLY,-1,5114,1,0337,-0,0752857142857142857142857143
LM,-0,9764,1,2929,0,1180319196428571428571428571
LMAT,-0,2825,0,4990,0,0283741071428571428571428571
LMNR,-0,9075,1,1351,0,0127845982142857142857142857
LMNX,-1,1798,0,5801,-0,01810625
LMT,-3,1203,4,1171,0,18865625
LNC,-1,4787,2,4132,0,0924779017857142857142857143
LNDC,-1,4900,0,4000,-0,0344419642857142857142857143
LNG,-1,4400,1,6800,0,1716294642857142857142857143
LNN,-4,4097,3,7744,-0,0517017857142857142857142857
LNT,-0,3267,0,5007,0,0406060267857142857142857143
LOGM,-1,6282,2,3939,0,0131761160714285714285714286
LOPE,-1,2900,4,5400,0,2415401785714285714285714286
LORL,-1,9700,3,0300,0,1069196428571428571428571429
LOW,-1,2488,1,1294,0,0774919642857142857142857143
LPI,-2,6200,1,8600,0,0563392857142857142857142857
LPLA,-1,0148,1,4688,0,0780379464285714285714285714
LPNT,-1,5000,1,9400,0,0951116071428571428571428571
LPSN,-0,3000,2,0600,0,0425446428571428571428571429
LPX,-1,0950,0,5623,-0,0565508928571428571428571429
LQDT,-3,7800,1,1200,-0,2033482142857142857142857143
LRCX,-1,8676,2,0196,0,0532082589285714285714285714
LRN,-10,9900,1,0900,-0,3745535714285714285714285714
LSCC,-0,1700,0,8600,0,0172991071428571428571428571
LSI,-1,8665,2,7882,-0,0298564732142857142857142857
LSTR,-2,7781,0,8574,-0,0125080357142857142857142857
LTC,-0,6649,1,1068,0,0341404017857142857142857143
LTS,-0,0884,0,1277,0,0192122767857142857142857143
LTXB,-0,3916,0,8699,0,0447810267857142857142857143
LULU,-2,5800,4,2400,-0,0680580357142857142857142857
LUV,-0,2207,0,5853,0,0919368303571428571428571429
LVS,-1,6828,1,6665,0,1513104910714285714285714286
LXP,-0,2700,0,2913,-0,0113529017857142857142857143
LXRX,-1,4700,3,5700,-0,01171875
LXU,-4,2500,1,7200,-0,059375
LYB,-1,3323,1,9775,0,0923973214285714285714285714
LYV,-1,3800,0,6000,0,01671875
LZB,-0,8716,0,6935,0,0202662946428571428571428571
M,-0,9237,1,0902,0,0284127232142857142857142857
MA,-1,2987,2,0674,0,1585225446428571428571428571
MAA,-1,7584,1,4988,-0,0000924107142857142857142857
MAC,-1,1882,1,5789,-0,0144584821428571428571428571
MAN,-2,3598,2,3690,0,1441808035714285714285714286
MANH,-0,6638,3,6138,0,1204520089285714285714285714
MANT,-0,6032,0,7806,0,0073004464285714285714285714
MAR,-0,8522,0,9552,0,0769424107142857142857142857
MARK,-0,3600,0,2899,-0,0099330357142857142857142857
MAS,-0,8899,0,7251,-0,0148683035714285714285714286
MASI,-2,7600,0,6500,0,03203125
MAT,-1,1443,0,6498,0,0522372767857142857142857143
MATW,-0,6712,1,1438,0,0721752232142857142857142857
MATX,-3,0154,1,0112,-0,0484292410714285714285714286
MBCN,-1,7105,1,7535,-0,1490386473429951690821256039
MBFI,-0,5367,1,1006,0,0487638392857142857142857143
MBI,-0,5500,0,5600,0,0012053571428571428571428571
MBII,-1,1800,1,3200,0,00890625
MBTF,-0,1169,0,0835,-0,0016252232142857142857142857
MBWM,-0,5343,0,6060,0,0300973214285714285714285714
MCBC,-0,1373,0,2197,-0,0012830357142857142857142857
MCD,-0,9202,1,2212,0,0003455357142857142857142857
MCHP,-1,3908,2,6495,0,0736950892857142857142857143
MCK,-2,3777,6,7176,0,6587205357142857142857142857
MCO,-1,5368,1,5836,0,0863948660714285714285714286
MCRI,-3,2500,0,8100,-0,0244196428571428571428571429
MCS,-0,6635,0,5964,0,02585
MCY,-1,0419,0,9472,0,0044975446428571428571428571
MD,-0,9550,1,6350,0,0981919642857142857142857143
MDC,-0,9311,1,1918,-0,0434136160714285714285714286
MDCA,-0,8047,1,8343,0,099965625
MDCO,-1,7200,2,0500,0,0655357142857142857142857143
MDGL,-45,5000,15,7500,-2,265625
MDLZ,-1,2425,0,8053,0,0180962053571428571428571429
MDP,-0,7778,1,2826,0,1651261160714285714285714286
MDR,-0,6300,1,1100,0,0405803571428571428571428571
MDRX,-0,3650,0,3600,-0,0084375
MDSO,-3,4200,10,0850,0,1578348214285714285714285714
MDT,-0,5716,1,0978,0,0915154017857142857142857143
MDU,-0,6092,0,8409,0,0685379464285714285714285714
MDXG,-0,3600,0,6400,0,0416741071428571428571428571
MED,-1,2714,0,8074,-0,0288178571428571428571428571
MEET,-0,2400,0,3100,-0,0015848214285714285714285714
MEI,-2,2210,1,8463,-0,006125
MET,-1,2930,1,9621,0,0025417410714285714285714286
MFA,-0,0915,0,1464,-0,0001955357142857142857142857
MFSF,-0,7446,1,2077,0,0467383928571428571428571429
MG,-0,5600,1,0400,0,0599330357142857142857142857
MGEE,-0,6320,0,6557,0,04110625
MGI,-1,0700,1,3300,0,0137723214285714285714285714
MGLN,-1,5800,1,6800,-0,0059151785714285714285714286
MGM,-1,2180,0,5652,-0,0014069196428571428571428571
MGPI,-0,3082,0,2407,-0,0029294642857142857142857143
MGRC,-0,9452,0,8526,0,0084658482142857142857142857
MHK,-3,2900,5,1400,0,1880357142857142857142857143
MHLD,-0,5665,0,3567,-0,0185493303571428571428571429
MHO,-1,0600,1,5500,-0,0138616071428571428571428571
MIC,-1,0190,0,8794,0,0234013392857142857142857143
MIDD,-3,1167,2,6033,0,0535220982142857142857142857
MINI,-0,8051,1,4044,0,1234263392857142857142857143
MITK,-0,2700,0,4800,0,0150
MITT,-0,4513,0,3082,-0,0162292410714285714285714286
MKC,-1,3501,1,4574,0,0235348214285714285714285714
MKL,-3,3200,6,7300,0,4559821428571428571428571429
MKSI,-0,6029,1,1594,0,0685685267857142857142857143
MKTX,-1,4176,2,0019,0,2500316964285714285714285714
MLAB,-2,2409,2,2846,0,1048908482142857142857142857
MLHR,-0,6245,0,9413,0,098171875
MLI,-0,5431,0,8058,0,0356292410714285714285714286
MLM,-2,4810,3,9354,0,0131162946428571428571428571
MLNT,-3,7500,5,4000,0,3108258928571428571428571429
MLP,-0,3400,0,1800,-0,0049553571428571428571428571
MLR,-0,4914,0,5172,0,0002868303571428571428571429
MLVF,-0,5200,0,3300,-0,0017857142857142857142857143
MMC,-0,5143,0,9711,0,0853178571428571428571428571
MMM,-1,3959,1,5638,0,1976176339285714285714285714
MMS,-1,1312,2,1640,0,1507691964285714285714285714
MMSI,-0,4400,2,2300,0,0801785714285714285714285714
MNK,-1,2400,1,2900,0,04640625
MNKD,-2,1500,2,8500,-0,1223214285714285714285714286
MNOV,-0,1499,0,1700,-0,0052879464285714285714285714
MNR,-0,1154,0,2077,0,0074520089285714285714285714
MNRO,-1,2875,1,7041,0,0994950892857142857142857143
MNST,-0,6500,0,6467,0,0035616071428571428571428571
MNTA,-0,7900,0,6200,0,0358035714285714285714285714
MNTX,-0,7500,0,8700,0,0039732142857142857142857143
MO,-0,3412,0,8367,0,0449091517857142857142857143
MOD,-0,5400,0,6300,-0,0128125
MODN,-0,3400,0,4600,-0,0320535714285714285714285714
MOFG,-0,8544,0,9173,0,0470212053571428571428571429
MOH,-1,9500,0,9900,-0,1766294642857142857142857143
MORN,-1,7862,2,7027,0,0920933035714285714285714286
MOS,-0,8782,1,4282,0,0510794642857142857142857143
MOV,-0,7450,1,2417,0,1050569196428571428571428571
MPAA,-0,4500,3,3700,0,1499330357142857142857142857
MPB,-0,2937,0,5388,0,0123847184986595174262734584
MPC,-1,2669,1,4120,0,0723921875
MPW,-0,2761,0,3894,0,0104178571428571428571428571
MPWR,-1,1810,4,4763,0,0514957589285714285714285714
MPX,-0,5191,0,3343,-0,0117
MRC,-0,6200,1,5500,0,1026116071428571428571428571
MRCY,-1,3600,0,3500,0,0132589285714285714285714286
MRK,-1,0170,0,9666,-0,0145558035714285714285714286
MRLN,-1,3569,1,2018,0,0156276785714285714285714286
MRO,-0,6528,0,7706,0,0108627232142857142857142857
MRTN,-0,4043,0,3340,0,0056754464285714285714285714
MRTX,-1,8600,2,5100,0,0729910714285714285714285714
MRVL,-0,3915,0,9441,0,0193984375
MS,-0,8895,0,7978,0,0233473214285714285714285714
MSA,-2,5397,1,2565,-0,0271892857142857142857142857
MSCI,-0,7512,0,9413,0,0424631696428571428571428571
MSEX,-0,7639,0,6250,0,0311953125
MSFT,-0,7504,1,7766,0,1035995535714285714285714286
MSG,-1,3800,0,8600,-0,0009075892857142857142857143
MSI,-1,1428,1,7726,0,1388008928571428571428571429
MSL,-0,4949,0,3869,0,0025868303571428571428571429
MSM,-4,9924,1,6670,-0,0834544642857142857142857143
MSTR,-6,2600,18,5500,0,5268526785714285714285714286
MTB,-3,0863,2,4493,-0,0169383928571428571428571429
MTD,-5,9900,6,3300,0,04109375
MTDR,-1,6800,1,4300,0,0830357142857142857142857143
MTEM,-3,3000,3,5200,-0,0510714285714285714285714286
MTG,-0,5200,1,0700,0,0087723214285714285714285714
MTH,-1,6900,2,9800,-0,0366964285714285714285714286
MTN,-1,4143,1,4366,0,0331747767857142857142857143
MTOR,-0,5500,0,2800,-0,0325446428571428571428571429
MTRN,-3,3383,1,1665,-0,0383816964285714285714285714
MTRX,-0,6700,1,0200,0,0736383928571428571428571429
MTSC,-0,7340,1,5404,0,113265625
MTSI,-1,4400,0,6200,-0,0105133928571428571428571429
MTW,-3,6729,2,9225,-0,1148667410714285714285714286
MTX,-1,1125,1,1519,0,2369049107142857142857142857
MTZ,-1,2200,0,9300,0,0119642857142857142857142857
MU,-1,5900,0,7750,0,0508705357142857142857142857
MUR,-1,4225,1,0878,0,0021118303571428571428571429
MWA,-0,2085,0,3500,0,0191741071428571428571428571
MXIM,-0,7833,0,8939,0,0003823660714285714285714286
MXL,-0,3000,0,3300,-0,0077901785714285714285714286
MXWL,-0,6000,0,7900,-0,0277008928571428571428571429
MYE,-1,5873,0,6778,-0,0017232142857142857142857143
MYGN,-2,4200,1,8100,0,0120535714285714285714285714
MYL,-1,1850,1,4200,0,0555580357142857142857142857
MYRG,-1,2400,1,0000,0,00046875
NANO,-0,8700,2,3000,0,0442633928571428571428571429
NAT,-0,2296,0,5808,0,0102212053571428571428571429
NATH,-1,2801,1,2998,-0,0501946428571428571428571429
NATI,-0,7502,2,7655,0,0363200892857142857142857143
NATR,-1,2676,0,7151,-0,018534375
NAV,-1,8700,1,8000,0,0786607142857142857142857143
NAVG,-0,4602,1,9841,0,0504611607142857142857142857
NBHC,-0,5978,0,6263,-0,0153551339285714285714285714
NBIX,-0,8380,0,3800,-0,04546875
NBL,-1,8211,2,9422,0,1833502232142857142857142857
NBR,-0,8659,0,5981,0,029971875
NBTB,-0,4390,0,8091,0,0492977678571428571428571429
NC,-0,4162,0,3660,-0,0020169642857142857142857143
NCI,-0,3992,0,6886,0,0655296875
NCLH,-0,9300,1,1600,-0,0066517857142857142857142857
NCMI,-0,5889,0,3772,-0,0043037946428571428571428571
NCR,-4,2800,1,3200,-0,0422321428571428571428571429
NCS,-0,3200,1,2100,0,0899330357142857142857142857
NDAQ,-0,5686,1,7929,0,0994082589285714285714285714
NDLS,-4,5800,2,5100,-0,0125223214285714285714285714
NDSN,-1,7909,1,7340,-0,0485207589285714285714285714
NE,-0,5973,1,2367,0,0087013392857142857142857143
NEE,-1,7378,3,0693,0,1448803571428571428571428571
NEM,-1,6173,2,2225,-0,0235216517857142857142857143
NEO,-0,1600,0,6200,0,02203125
NEOG,-0,7200,1,4775,0,1474386160714285714285714286
NEU,-7,0074,5,1697,0,6238848214285714285714285714
NFBK,-0,1543,0,2168,0,008771875
NFG,-1,4286,1,1920,0,1064970982142857142857142857
NFLX,-4,6380,3,3589,0,1094705357142857142857142857
NFX,-1,0600,0,8200,0,0928348214285714285714285714
NGS,-1,1200,1,6600,0,0025669642857142857142857143
NGVC,-2,2700,1,9400,-0,0838392857142857142857142857
NHC,-1,2120,1,7653,0,0626888392857142857142857143
NHI,-0,7043,1,6534,0,1026792410714285714285714286
NHTC,-0,3797,0,6328,0,0108737623762376237623762376
NI,-0,1577,0,2245,0,0097383928571428571428571429
NINE,-0,0499,0,0499,-0,001171875
NJR,-0,4899,0,5320,0,0310138392857142857142857143
NKE,-0,5001,1,5570,0,0999747767857142857142857143
NKSH,-0,9282,0,7494,0,0008575892857142857142857143
NKTR,-3,3090,1,8800,-0,0660044642857142857142857143
NL,-0,3660,0,4551,0,0070294642857142857142857143
NLNK,-2,0100,1,7400,-0,0071205357142857142857142857
NLS,-0,4600,0,3400,0,0037053571428571428571428571
NLSN,-1,1240,1,0296,0,0925390625
NLY,-0,3113,0,3303,-0,0135741071428571428571428571
NNBR,-0,3368,0,8886,0,0581716517857142857142857143
NNI,-0,9737,2,9304,0,161528125
NNN,-1,0306,0,9706,0,0410493303571428571428571429
NOC,-1,9251,3,7585,0,2617799107142857142857142857
NOG,-0,7500,1,2000,0,0686160714285714285714285714
NOV,-2,3533,3,2619,0,0850785714285714285714285714
NOVT,-0,2200,0,8100,0,0576339285714285714285714286
NOW,-4,3400,5,4100,0,0878348214285714285714285714
NP,-0,6900,0,9896,0,0222685267857142857142857143
NPK,-0,9673,1,3310,-0,0265772321428571428571428571
NPO,-1,8987,1,2531,-0,0638551339285714285714285714
NPTN,-0,4300,0,3900,-0,0056696428571428571428571429
NR,-0,3600,0,6000,0,0130133928571428571428571429
NRC,-0,7870,0,7504,0,0074383928571428571428571429
NRG,-0,9063,1,7682,-0,0068060267857142857142857143
NRIM,-0,2875,0,9321,0,0535035714285714285714285714
NRZ,-0,4162,0,3841,-0,0024323660714285714285714286
NSC,-1,2355,4,8529,0,2337448660714285714285714286
NSIT,-0,4400,0,7500,0,0554464285714285714285714286
NSP,-1,3125,0,4217,-0,0203459821428571428571428571
NSSC,-0,2800,0,3500,0,0085491071428571428571428571
NSTG,-0,8500,0,9600,0,006875
NTAP,-1,5004,0,6638,-0,0735678571428571428571428571
NTCT,-0,9500,2,9500,0,0871875
NTGR,-3,0600,1,1500,0,0284598214285714285714285714
NTRI,-0,6713,2,6881,0,137253125
NTRS,-0,9533,1,9702,0,052534375
NUAN,-0,5100,0,4140,-0,0838236607142857142857142857
NUE,-0,6006,1,2097,0,1096006696428571428571428571
NUS,-7,3852,7,5336,0,3599035714285714285714285714
NUVA,-1,0700,5,7300,0,1794642857142857142857142857
NVAX,-0,2300,0,2050,-0,0091964285714285714285714286
NVDA,-0,4118,0,9609,-0,0037183035714285714285714286
NVEC,-0,6422,1,0386,0,0649982142857142857142857143
NVR,-39,7100,35,7700,0,4333705357142857142857142857
NWBI,-0,2597,0,3873,0,0082305803571428571428571429
NWE,-0,9365,1,1706,0,0633071428571428571428571429
NWFL,-0,5012,0,4296,-0,0000383928571428571428571429
NWL,-0,6009,0,6457,0,0568680803571428571428571429
NWLI,-6,2943,7,3566,0,0700613839285714285714285714
NWN,-0,4098,0,6774,0,053196875
NWPX,-1,3200,2,0100,0,1862946428571428571428571429
NWS,-0,3986,0,5125,0,007353125
NWSA,-0,4832,0,4832,0,0043904017857142857142857143
NWY,-0,1900,0,2400,0,0019866071428571428571428571
NX,-0,3924,0,6508,-0,0368919642857142857142857143
